Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Recommended age group (product.metafields.shopify.recommended-age-group),Toy/Game material (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
rapid-fire-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/RapidFire3.jpg?v=1673880640,3,"",,,,,,,,,,,,,,,,,,,,,,,
rapid-fire-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/RapidFire5.jpg?v=1673880637,4,"",,,,,,,,,,,,,,,,,,,,,,,
rapid-fire-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/RapidFire.jpg?v=1673880637,5,"",,,,,,,,,,,,,,,,,,,,,,,
hamster-ball-race-obstacle,Hamster Ball Obstacle Race,"<p>Go on an epic rodent adventure with our Hamster Ball Obstacle Race! Race against your competitors in this inflatable, breathable ball, complete with a groovy obstacle course. Dare to roll, jump, and tumble your way to victory in this one-of-a-kind, squeaktastic race!</p>",Giant Promotions,Toys & Games > Games,Obstacle Course,"birthday, birthday party, bouncy house, canadian, carnival, community, dartmouth, events, extreme sports, fundraiser, games, graduation, halifax, holiday, indoor, inflatable, inflatable games, interactive games, marketing, mobile, nova scotia, obstacle course, outdoor, party, play, portable, promotions, props, race, rental, rentals, retail, school, sports",true,Title,Default Title,,,,,,,,GAM-INF-OBST-008,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/HamsterBallRace.jpg?v=1673876675,1,"",false,,"Go on an epic rodent adventure with our Hamster Ball Obstacle Race! Race against your competitors in this inflatable, breathable ball, complete with a groovy obstacle course. Dare to roll, jump, and tumble your way to victory in this one-of-a-kind, squeaktastic race!",,,,,,,,,,,,,,,,,kg,,,active
hamster-ball-race-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/HamsterBallRace2.jpg?v=1673876675,2,"",,,,,,,,,,,,,,,,,,,,,,,
hamster-ball-race-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/HamsterBallRace3.jpg?v=1673876675,3,"",,,,,,,,,,,,,,,,,,,,,,,
giant-alliance-100ft-obstacle,The Giant Alliance (100ft),"<p class=""a-b-r-La"" data-mce-fragment=""1"">The Giant Alliance starts out with our ""Bounce Bounce Baby"" course, and add to the challenge with a huge rope climb &amp; slide!</p>
<p class=""a-b-r-La"" data-mce-fragment=""1"">One hundred feet of climbing, sliding and bouncing is sure to tire out the crew! A great addition to any school, community, or corporate event!</p>
<p class=""a-b-r-La"" data-mce-fragment=""1"">L 100, W 25, H 25</p>",Giant Promotions,Toys & Games > Games,Obstacle Course,"",true,Title,Default Title,,,,,,,,GAM-INF-OBST-004,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/theGiantAlliance.jpg?v=1673886194,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
giant-alliance-100ft-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/theGiantAlliance2.jpg?v=1673886194,2,"",,,,,,,,,,,,,,,,,,,,,,,
giant-alliance-100ft-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/theGiantAlliance3.jpg?v=1673886194,3,"",,,,,,,,,,,,,,,,,,,,,,,
giant-alliance-100ft-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/theGiantAlliance4.jpg?v=1673886195,4,"",,,,,,,,,,,,,,,,,,,,,,,
giant-alliance-100ft-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/theGiantAlliance5.jpg?v=1673886194,5,"",,,,,,,,,,,,,,,,,,,,,,,
giant-alliance-100ft-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/theGiantAlliance6.jpg?v=1673886194,6,"",,,,,,,,,,,,,,,,,,,,,,,
giant-alliance-100ft-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/theGiantAlliance7.jpg?v=1673886194,7,"",,,,,,,,,,,,,,,,,,,,,,,
giant-alliance-100ft-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/theGiantAlliance8.jpg?v=1673886194,8,"",,,,,,,,,,,,,,,,,,,,,,,
double-trouble-7-element-obstacle,Double Trouble Tunnel (7-Element),"<p>Need a fun and challenging obstacle course to keep busy while having fun? The Double Trouble challenges you through 7 different types of obstacles.</p>
<p>Racers start this Obstacle Course by diving through the wall, then squeezing through the pillar wall, around the inflated side posts, scrambling through tunnels, more inflated walls and out the back to become the victor!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Proportions: Length: 34', Width: 13', Height: 11', Weight: 418 lbs</p>",Giant Promotions,Toys & Games > Games,Obstacle Course,"",true,Title,Default Title,,,,,,,,GAM-INF-OBST-003,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/7-element-clean-1720x1138.jpg?v=1656091408,1,"",false,,Need a fun and challenging obstacle course to keep busy while having fun? The Double Trouble challenges you through 7 different types of obstacles.,,,,,,,,,,,,,,,,,kg,,,active
bounce-bounce-baby-obstacle,Bounce Bounce Baby Obstacle Course,"<p>Bounce Bounce Baby is a covered inflatable obstacle course that is sure to please crowds of all ages!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Enter through the dual entry way, and climb your way up the first obstacle with the aid of a rope. Jump down to run and bounce your way through the barricades, and climb up the obstacle on the other side. Slide down, and make your way to your friends waiting at the end!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Dimensions: Approximately 50' long by 15' wide.</p>",Giant Promotions,Sporting Goods,Inflatable,"birthday, birthday party, canadian, events, games, halifax, inflatable, inflatable games, nova scotia, obstacle course, party, play, portable, rental, rentals, school, sports",true,Title,Default Title,,,,,,,,GAM-INF-OBST-002,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/BounceBounceBaby.jpg?v=1673034683,1,"",false,,Bounce Bounce Baby is a covered inflatable obstacle course that is sure to please crowds of all ages!,,,,,,,,,,,,,,,,,kg,,,active
bounce-bounce-baby-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/BounceBounceBaby2.jpg?v=1673034683,2,"",,,,,,,,,,,,,,,,,,,,,,,
bounce-bounce-baby-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/obstacle-course-covered-inflatable-game-mesh-bounce-baby-halifax_5.jpg?v=1673034683,3,"",,,,,,,,,,,,,,,,,,,,,,,
mini-adventure-run-obstacle,Mini Adventure Run Obstacle Course,"<p class=""a-b-r-La"" data-mce-fragment=""1"">A fun obstacle course for kids ages 4-10! Are you having an event with a large number of small children? This may be the bounce for you! The inside is made to be just their size, so as to not be overwhelming, but still a ton of fun! Let the kids go wild, it'll surely tire them out after the event. </p>
<p class=""a-b-r-La"" data-mce-fragment=""1"">Dimensions: Length: 30', Width: 10', Height: 13', Weight: 418 lbs</p>",Giant Promotions,Toys & Games > Outdoor Play Equipment > Inflatable Bouncers,Obstacle Course,"ANNIVERSARY, baby shower, backyard, bbq, beach, birthday, birthday party, booth, bouncy house, business, canada day, canadian, carnival, community, dartmouth, decorations, equipment, events, festival, FRONT YARD, fundraiser, games, graduation, halifax, indoor, inflatable, inflatable games, LAWN, marketing, nova scotia, obstacle course, outdoor, party, play, portable, promotions, rental, rentals, school, sports, summer",true,Title,Default Title,,,,,,,,GAM-INF-OBST-001,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/MiniAdventureRun.jpg?v=1679415450,1,"",false,,"A fun obstacle course for kids ages 4-10! Are you having an event with a large number of small children? This may be the bounce for you! The inside is made to be just their size, so as to not be overwhelming, but still a ton of fun! Let the kids go wild, it'll surely tire them out after the event.",,,,,,,,,,,,,,,,,kg,,,active
mini-adventure-run-obstacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/MiniAdventureRun2.jpg?v=1679415450,2,"",,,,,,,,,,,,,,,,,,,,,,,
paintball-shooting-gallery-digital,Paintless Paintball Shooting Gallery,"<p class=""a-b-r-La"" data-mce-fragment=""1"">Test your shooting skills and speed, hit the lighted target and score points before your opponent, or see who can shoot the best by trying to beat the highest score. This electronic inflatable game combines a graphic inflatable unit with a state-of-the-art electronic target system.</p>
<p class=""a-b-r-La"" data-mce-fragment=""1"">The gallery allows 2 players to interact with the unit or to compete with each other. Using Paintless Paintballs as ammunition the Shooting Gallery allows players to enjoy the impact of paintball without the mess. Each player has one minute to score as many points as possible.</p>
<p class=""a-b-r-La"" data-mce-fragment=""1"">The player with the highest score wins.</p>",Giant Promotions,Toys & Games > Games,Shooting Game,"backyard, birthday, birthday party, booth, canadian, carnival, community, competition, dartmouth, electronic games, equipment, events, extreme sports, festival, FRONT YARD, fundraiser, games, graduation, halifax, holiday, inflatable, inflatable games, interactive games, LAWN, marketing, nova scotia, octoberfest, outdoor, paintball, party, play, portable, prom, promotions, rental, rentals, school, shooting gallery, sports, summer, tent",true,Title,Default Title,,,,,,,,GAM-INF-DIGI-005,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery8.jpg?v=1673877818,1,"",false,,"Test your shooting skills and speed, hit the lighted target and score points before your opponent, or see who can shoot the best by trying to beat the highest score. This electronic inflatable game combines a graphic inflatable unit with a state-of-the-art electronic target system.",,,,,,,,,,,,,,,,,kg,,,active
paintball-shooting-gallery-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery.jpg?v=1673877818,2,"",,,,,,,,,,,,,,,,,,,,,,,
paintball-shooting-gallery-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery3.jpg?v=1673877818,3,"",,,,,,,,,,,,,,,,,,,,,,,
paintball-shooting-gallery-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery5.jpg?v=1673877818,4,"",,,,,,,,,,,,,,,,,,,,,,,
paintball-shooting-gallery-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery6.jpg?v=1673877818,5,"",,,,,,,,,,,,,,,,,,,,,,,
paintball-shooting-gallery-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery7.jpg?v=1673877818,6,"",,,,,,,,,,,,,,,,,,,,,,,
paintball-shooting-gallery-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery10.jpg?v=1673877818,7,"",,,,,,,,,,,,,,,,,,,,,,,
paintball-shooting-gallery-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery11.jpg?v=1673877818,8,"",,,,,,,,,,,,,,,,,,,,,,,
paintball-shooting-gallery-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/PaintlessPaintballShootingGallery12.jpg?v=1673877818,9,"",,,,,,,,,,,,,,,,,,,,,,,
monster-bash-digital,Monster Bash Inflatable Game,"<p data-mce-fragment=""1"" class=""a-b-r-La"">This inflatable is an updated version of the popular carnival game. Quick to set up and fun to play, The Monster Bash includes sound effects and colourful graphics. Play alone or race against your friends to Bash the Monsters and earn the top score! </p>",Giant Promotions,Toys & Games > Games,Game,"ANNIVERSARY, backyard, beer tent, birthday, birthday party, business, canada day, canadian, carnival, community, dartmouth, decorations, electronic games, equipment, events, festival, FRONT YARD, fundraiser, games, graduation, halifax, holiday, indoor, inflatable, inflatable games, interactive games, LAWN, marketing, monster, nova scotia, outdoor, party, play, portable, prom, promotions, props, rental, rentals, retail, retirement party, school, sports, summer",true,Title,Default Title,,,,,,,,GAM-INF-DIGI-004,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/MonsterBash.png?v=1673876135,1,"",false,,"This inflatable is an updated version of the popular carnival game. Quick to set up and fun to play, The Monster Bash includes sound effects and colourful graphics. Play alone or race against your friends to Bash the Monsters and earn the top score!",,,,,,,,,,,,,,,,,kg,,,active
skee-ball-digital,Skee Ball,"<p class=""a-b-r-La"" data-mce-fragment=""1"">The classic arcade game is now available for your next family game night or event. Play a solo game to beat your high-score or invite 2 or more players to join in on the fun!</p>",Giant Promotions,Toys & Games > Games,Game,"",true,Title,Default Title,,,,,,,,GAM-INF-DIGI-003,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/SkeeBall5.jpg?v=1673882974,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
skee-ball-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/SkeeBall3.jpg?v=1673882972,2,"",,,,,,,,,,,,,,,,,,,,,,,
skee-ball-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/SkeeBall4.jpg?v=1673882972,3,"",,,,,,,,,,,,,,,,,,,,,,,
skee-ball-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/SkeeBall.jpg?v=1673882973,4,"",,,,,,,,,,,,,,,,,,,,,,,
interactive-drums-digital,Inflatable Interactive Drums Game,"<div class=""woocommerce-tabs wc-tabs-wrapper"" data-mce-fragment=""1"">
<div class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" aria-labelledby=""tab-title-description"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Rock out! One person is Team Red the other is Team Green. The object of the this Battle Light Inflatable Drummer Game is to hit one of the five different illuminated lights on your side of the Inflatable Drum Set. Every time you hit a glowing light our electronic scoring system adds up your hits. </p>
</div>
</div>
<section class=""related products"" data-mce-fragment=""1""></section>",Giant Promotions,Toys & Games > Games,Game,"backyard, birthday, birthday party, canada day, canadian, carnival, community, dartmouth, drums, electronic games, equipment, events, fundraiser, games, graduation, halifax, holiday, indoor, inflatable, inflatable games, interactive games, marketing, music, music games, nova scotia, outdoor, party, play, portable, promotions, props, rental, rentals, retail, school",true,Title,Default Title,,,,,,,,GAM-INF-DIGI-002,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/InteractiveDrums.jpg?v=1673537192,1,"",false,,Rock out! One person is Team Red the other is Team Green. The object of the this Battle Light Inflatable Drummer Game is to hit one of the five different illuminated lights on your side of the Inflatable Drum Set. Every time you hit a glowing light our electronic scoring system adds up your hits.,,,,,,,,,,,,,,,,,kg,,,active
interactive-drums-digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/InteractiveDrums2.jpg?v=1673537232,2,"",,,,,,,,,,,,,,,,,,,,,,,
sticky-wall-bouncy,Sticky Wall,"<p class=""a-b-r-La"" data-mce-fragment=""1"">Our Sticky Wall takes inflatables to a whole new level!</p>
<p class=""a-b-r-La"" data-mce-fragment=""1"">Gear up in your Velcro suit, and attempt to jump as high as you can! Great fun for kids and adults alike! Would make a great challenge at a company team building event!</p>",Giant Promotions,Toys & Games > Games,Inflatable,"",true,Title,Default Title,,,,,,,,GAM-INF-BOUN-009,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/StickyWall2.jpg?v=1673884806,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
sticky-wall-bouncy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/StickyWall3.jpg?v=1673884807,2,"",,,,,,,,,,,,,,,,,,,,,,,
